2015-04-28 16:55:18,948 INFO  AServerDummy:186 - serverDummy2_doCommit_end,commitID=6356791f-2466-41a4-8b1b-6415a2d8db43 
2015-04-28 16:55:20,921 INFO  AServerDummy:177 - serverDummy2_doCommit_start,commitID=b4462eee-62fa-41de-9904-8d31afa6b00d 
2015-04-28 16:55:20,921 INFO  AServerDummy:177 - serverDummy2_doCommit_start,commitID=c16beb27-7ec7-4417-a0e5-4c9657f01a97 
2015-04-28 16:55:20,924 INFO  AServerDummy:103 - hander_doCommit_start,commitID=-2650256603613118933 
2015-04-28 16:55:20,924 INFO  AServerDummy:103 - hander_doCommit_start,commitID=-2650256603613118933 
2015-04-28 16:55:20,934 INFO  AServerDummy:105 - hander_doCommit_end,commitID=-2650256603613118933 
2015-04-28 16:55:20,935 INFO  AServerDummy:186 - serverDummy2_doCommit_end,commitID=c16beb27-7ec7-4417-a0e5-4c9657f01a97 
2015-04-28 16:55:20,935 INFO  AServerDummy:105 - hander_doCommit_end,commitID=-2650256603613118933 
2015-04-28 16:55:20,936 INFO  AServerDummy:186 - serverDummy2_doCommit_end,commitID=b4462eee-62fa-41de-9904-8d31afa6b00d 
2015-04-28 16:55:22,921 INFO  AServerDummy:177 - serverDummy2_doCommit_start,commitID=908c7815-c6d5-4814-ac94-ba9957202d82 
2015-04-28 16:55:22,921 INFO  AServerDummy:177 - serverDummy2_doCommit_start,commitID=c1ba285d-0674-462d-b8c7-9751f000a870 
2015-04-28 16:55:22,923 INFO  AServerDummy:103 - hander_doCommit_start,commitID=5259874954932346261 
2015-04-28 16:55:22,924 INFO  AServerDummy:103 - hander_doCommit_start,commitID=5259874954932346261 
2015-04-28 16:55:22,954 INFO  AServerDummy:105 - hander_doCommit_end,commitID=5259874954932346261 
2015-04-28 16:55:22,955 INFO  AServerDummy:186 - serverDummy2_doCommit_end,commitID=908c7815-c6d5-4814-ac94-ba9957202d82 
2015-04-28 16:55:22,958 INFO  AServerDummy:105 - hander_doCommit_end,commitID=5259874954932346261 
2015-04-28 16:55:22,958 INFO  AServerDummy:186 - serverDummy2_doCommit_end,commitID=c1ba285d-0674-462d-b8c7-9751f000a870 
2015-04-28 16:55:24,921 INFO  AServerDummy:177 - serverDummy2_doCommit_start,commitID=908c7815-c6d5-4814-ac94-ba9957202d82 
2015-04-28 16:55:24,922 INFO  AServerDummy:177 - serverDummy2_doCommit_start,commitID=b0fb35a7-2564-4f6e-b801-f55264c24e2f 
2015-04-28 16:55:24,923 INFO  AServerDummy:103 - hander_doCommit_start,commitID=2757965619159433829 
2015-04-28 16:55:24,924 INFO  AServerDummy:103 - hander_doCommit_start,commitID=2757965619159433829 
2015-04-28 16:55:24,931 INFO  AServerDummy:105 - hander_doCommit_end,commitID=2757965619159433829 
2015-04-28 16:55:24,931 INFO  AServerDummy:186 - serverDummy2_doCommit_end,commitID=b0fb35a7-2564-4f6e-b801-f55264c24e2f 
2015-04-28 16:55:24,932 INFO  AServerDummy:105 - hander_doCommit_end,commitID=2757965619159433829 
2015-04-28 16:55:24,932 INFO  AServerDummy:186 - serverDummy2_doCommit_end,commitID=908c7815-c6d5-4814-ac94-ba9957202d82 
2015-04-28 16:55:26,921 INFO  AServerDummy:177 - serverDummy2_doCommit_start,commitID=d19ae071-09a1-4b23-9c46-0f46b5c79a7e 
2015-04-28 16:55:26,923 INFO  AServerDummy:177 - serverDummy2_doCommit_start,commitID=c1ba285d-0674-462d-b8c7-9751f000a870 
2015-04-28 16:55:26,923 INFO  AServerDummy:103 - hander_doCommit_start,commitID=-8788521662486800549 
2015-04-28 16:55:26,925 INFO  AServerDummy:103 - hander_doCommit_start,commitID=-8788521662486800549 
2015-04-28 16:55:26,934 INFO  AServerDummy:105 - hander_doCommit_end,commitID=-8788521662486800549 
2015-04-28 16:55:26,934 INFO  AServerDummy:186 - serverDummy2_doCommit_end,commitID=c1ba285d-0674-462d-b8c7-9751f000a870 
2015-04-28 16:55:26,935 INFO  AServerDummy:105 - hander_doCommit_end,commitID=-8788521662486800549 
2015-04-28 16:55:26,935 INFO  AServerDummy:186 - serverDummy2_doCommit_end,commitID=d19ae071-09a1-4b23-9c46-0f46b5c79a7e 
2015-04-28 16:55:28,922 INFO  AServerDummy:177 - serverDummy2_doCommit_start,commitID=29ccbd51-857c-43a9-943d-27c89b7805e2 
2015-04-28 16:55:28,922 INFO  AServerDummy:103 - hander_doCommit_start,commitID=3702710450134205789 
2015-04-28 16:55:28,922 INFO  AServerDummy:177 - serverDummy2_doCommit_start,commitID=b4462eee-62fa-41de-9904-8d31afa6b00d 
2015-04-28 16:55:28,922 INFO  AServerDummy:103 - hander_doCommit_start,commitID=3702710450134205789 
2015-04-28 16:55:28,928 INFO  AServerDummy:105 - hander_doCommit_end,commitID=3702710450134205789 
2015-04-28 16:55:28,928 INFO  AServerDummy:186 - serverDummy2_doCommit_end,commitID=29ccbd51-857c-43a9-943d-27c89b7805e2 
2015-04-28 16:55:28,929 INFO  AServerDummy:105 - hander_doCommit_end,commitID=3702710450134205789 
2015-04-28 16:55:28,929 INFO  AServerDummy:186 - serverDummy2_doCommit_end,commitID=b4462eee-62fa-41de-9904-8d31afa6b00d 
2015-04-28 16:55:30,922 INFO  AServerDummy:177 - serverDummy2_doCommit_start,commitID=24642ff9-86f6-4265-989d-13522b3f9a19 
2015-04-28 16:55:30,922 INFO  AServerDummy:177 - serverDummy2_doCommit_start,commitID=d19ae071-09a1-4b23-9c46-0f46b5c79a7e 
2015-04-28 16:55:30,923 INFO  AServerDummy:103 - hander_doCommit_start,commitID=7530353351157335277 
2015-04-28 16:55:30,923 INFO  AServerDummy:103 - hander_doCommit_start,commitID=7530353351157335277 
2015-04-28 16:55:30,937 INFO  AServerDummy:105 - hander_doCommit_end,commitID=7530353351157335277 
2015-04-28 16:55:30,937 INFO  AServerDummy:186 - serverDummy2_doCommit_end,commitID=24642ff9-86f6-4265-989d-13522b3f9a19 
2015-04-28 16:55:30,939 INFO  AServerDummy:105 - hander_doCommit_end,commitID=7530353351157335277 
2015-04-28 16:55:30,939 INFO  AServerDummy:186 - serverDummy2_doCommit_end,commitID=d19ae071-09a1-4b23-9c46-0f46b5c79a7e 
2015-04-28 16:55:32,923 INFO  AServerDummy:177 - serverDummy2_doCommit_start,commitID=b0fb35a7-2564-4f6e-b801-f55264c24e2f 
2015-04-28 16:55:32,923 INFO  AServerDummy:177 - serverDummy2_doCommit_start,commitID=c16beb27-7ec7-4417-a0e5-4c9657f01a97 
2015-04-28 16:55:32,925 INFO  AServerDummy:103 - hander_doCommit_start,commitID=-7086073483492054455 
2015-04-28 16:55:32,926 INFO  AServerDummy:103 - hander_doCommit_start,commitID=-7086073483492054455 
2015-04-28 16:55:32,943 INFO  AServerDummy:105 - hander_doCommit_end,commitID=-7086073483492054455 
2015-04-28 16:55:32,943 INFO  AServerDummy:186 - serverDummy2_doCommit_end,commitID=b0fb35a7-2564-4f6e-b801-f55264c24e2f 
2015-04-28 16:55:32,943 INFO  AServerDummy:105 - hander_doCommit_end,commitID=-7086073483492054455 
2015-04-28 16:55:32,943 INFO  AServerDummy:186 - serverDummy2_doCommit_end,commitID=c16beb27-7ec7-4417-a0e5-4c9657f01a97 
2015-04-28 16:55:34,923 INFO  AServerDummy:177 - serverDummy2_doCommit_start,commitID=b4462eee-62fa-41de-9904-8d31afa6b00d 
2015-04-28 16:55:34,923 INFO  AServerDummy:177 - serverDummy2_doCommit_start,commitID=d1173928-9305-4a11-b776-bfc5b0aea3de 
2015-04-28 16:55:34,924 INFO  AServerDummy:103 - hander_doCommit_start,commitID=403165539045806987 
2015-04-28 16:55:34,924 INFO  AServerDummy:103 - hander_doCommit_start,commitID=403165539045806987 
2015-04-28 16:55:34,932 INFO  AServerDummy:105 - hander_doCommit_end,commitID=403165539045806987 
2015-04-28 16:55:34,933 INFO  AServerDummy:186 - serverDummy2_doCommit_end,commitID=d1173928-9305-4a11-b776-bfc5b0aea3de 
2015-04-28 16:55:34,933 INFO  AServerDummy:105 - hander_doCommit_end,commitID=403165539045806987 
2015-04-28 16:55:34,933 INFO  AServerDummy:186 - serverDummy2_doCommit_end,commitID=b4462eee-62fa-41de-9904-8d31afa6b00d 
2015-04-28 16:55:36,923 INFO  AServerDummy:177 - serverDummy2_doCommit_start,commitID=d19ae071-09a1-4b23-9c46-0f46b5c79a7e 
2015-04-28 16:55:36,924 INFO  AServerDummy:177 - serverDummy2_doCommit_start,commitID=b0fb35a7-2564-4f6e-b801-f55264c24e2f 
2015-04-28 16:55:36,924 INFO  AServerDummy:103 - hander_doCommit_start,commitID=1281329327036073322 
2015-04-28 16:55:36,924 INFO  AServerDummy:103 - hander_doCommit_start,commitID=1281329327036073322 
2015-04-28 16:55:36,938 INFO  AServerDummy:105 - hander_doCommit_end,commitID=1281329327036073322 
2015-04-28 16:55:36,939 INFO  AServerDummy:186 - serverDummy2_doCommit_end,commitID=b0fb35a7-2564-4f6e-b801-f55264c24e2f 
2015-04-28 16:55:36,939 INFO  AServerDummy:105 - hander_doCommit_end,commitID=1281329327036073322 
2015-04-28 16:55:36,939 INFO  AServerDummy:186 - serverDummy2_doCommit_end,commitID=d19ae071-09a1-4b23-9c46-0f46b5c79a7e 
2015-04-28 16:55:38,923 INFO  AServerDummy:177 - serverDummy2_doCommit_start,commitID=d19ae071-09a1-4b23-9c46-0f46b5c79a7e 
